PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
reformas,1.0,524.0,19.08397,22.0,41554.0,5.29432,3.60461,0.27742,castelo-branco
regime,1.0,524.0,19.08397,61.0,41554.0,14.67969,1.30003,0.76922,castelo-branco
regiões,1.0,524.0,19.08397,22.0,41554.0,5.29432,3.60461,0.27742,castelo-branco
reivindicar,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
remédio,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
renegar,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
representante,1.0,524.0,19.08397,6.0,41554.0,1.4439,13.21692,0.07566,castelo-branco
representantes,2.0,524.0,38.16794,18.0,41554.0,4.33171,8.81128,0.11349,castelo-branco
representativa,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
respeitaremos,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
respeito,2.0,524.0,38.16794,59.0,41554.0,14.19839,2.68819,0.372,castelo-branco
restaurar,1.0,524.0,19.08397,6.0,41554.0,1.4439,13.21692,0.07566,castelo-branco
revolução,2.0,524.0,38.16794,48.0,41554.0,11.55123,3.30423,0.30264,castelo-branco
sacrifício,1.0,524.0,19.08397,11.0,41554.0,2.64716,7.20923,0.13871,castelo-branco
sacrifícios,1.0,524.0,19.08397,17.0,41554.0,4.09106,4.6648,0.21437,castelo-branco
seguirá,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
segurança,1.0,524.0,19.08397,54.0,41554.0,12.99514,1.46855,0.68095,castelo-branco
sentido,1.0,524.0,19.08397,40.0,41554.0,9.62603,1.98254,0.5044,castelo-branco
sentimento,1.0,524.0,19.08397,20.0,41554.0,4.81301,3.96508,0.2522,castelo-branco
sentimentos,1.0,524.0,19.08397,14.0,41554.0,3.36911,5.66439,0.17654,castelo-branco
ser,2.0,524.0,38.16794,169.0,41554.0,40.66997,0.93848,1.06555,castelo-branco
serena,1.0,524.0,19.08397,5.0,41554.0,1.20325,15.86031,0.06305,castelo-branco
significação,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
singular,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
sobretudo,1.0,524.0,19.08397,31.0,41554.0,7.46017,2.55811,0.39091,castelo-branco
social,2.0,524.0,38.16794,105.0,41554.0,25.26833,1.51051,0.66203,castelo-branco
sofrem,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
soldados,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
solenidade,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
sombra,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
suprema,1.0,524.0,19.08397,11.0,41554.0,2.64716,7.20923,0.13871,castelo-branco
sustentarei,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
tanto,2.0,524.0,38.16794,41.0,41554.0,9.86668,3.86837,0.25851,castelo-branco
tarefa,2.0,524.0,38.16794,28.0,41554.0,6.73822,5.66439,0.17654,castelo-branco
ter,1.0,524.0,19.08397,41.0,41554.0,9.86668,1.93418,0.51701,castelo-branco
termos,1.0,524.0,19.08397,15.0,41554.0,3.60976,5.28677,0.18915,castelo-branco
toda,1.0,524.0,19.08397,56.0,41554.0,13.47644,1.4161,0.70617,castelo-branco
todas,3.0,524.0,57.25191,100.0,41554.0,24.06507,2.37905,0.42034,castelo-branco
todo,1.0,524.0,19.08397,50.0,41554.0,12.03254,1.58603,0.6305,castelo-branco
todos,10.0,524.0,190.83969,262.0,41554.0,63.05049,3.02678,0.33038,castelo-branco
tornavam,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
trabalhador,1.0,524.0,19.08397,9.0,41554.0,2.16586,8.81128,0.11349,castelo-branco
trabalho,1.0,524.0,19.08397,86.0,41554.0,20.69596,0.92211,1.08447,castelo-branco
tradições,1.0,524.0,19.08397,6.0,41554.0,1.4439,13.21692,0.07566,castelo-branco
transmitir,1.0,524.0,19.08397,1.0,41554.0,0.24065,79.30153,0.01261,castelo-branco
tratados,1.0,524.0,19.08397,4.0,41554.0,0.9626,19.82538,0.05044,castelo-branco
tão,1.0,524.0,19.08397,75.0,41554.0,18.0488,1.05735,0.94576,castelo-branco
unida,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
unidade,1.0,524.0,19.08397,13.0,41554.0,3.12846,6.10012,0.16393,castelo-branco
união,1.0,524.0,19.08397,45.0,41554.0,10.82928,1.76226,0.56745,castelo-branco
única,1.0,524.0,19.08397,5.0,41554.0,1.20325,15.86031,0.06305,castelo-branco
vale,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
valem,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
venha,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
venham,1.0,524.0,19.08397,3.0,41554.0,0.72195,26.43384,0.03783,castelo-branco
vez,1.0,524.0,19.08397,67.0,41554.0,16.1236,1.1836,0.84488,castelo-branco
vida,3.0,524.0,57.25191,108.0,41554.0,25.99028,2.20282,0.45396,castelo-branco
vimos,1.0,524.0,19.08397,3.0,41554.0,0.72195,26.43384,0.03783,castelo-branco
vocação,1.0,524.0,19.08397,5.0,41554.0,1.20325,15.86031,0.06305,castelo-branco
voltado,1.0,524.0,19.08397,3.0,41554.0,0.72195,26.43384,0.03783,castelo-branco
vontade,1.0,524.0,19.08397,47.0,41554.0,11.31058,1.68727,0.59267,castelo-branco
votos,1.0,524.0,19.08397,5.0,41554.0,1.20325,15.86031,0.06305,castelo-branco
vêm,1.0,524.0,19.08397,6.0,41554.0,1.4439,13.21692,0.07566,castelo-branco
zelo,1.0,524.0,19.08397,3.0,41554.0,0.72195,26.43384,0.03783,castelo-branco
àqueles,1.0,524.0,19.08397,2.0,41554.0,0.4813,39.65076,0.02522,castelo-branco
