PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
real,1.0,664.0,15.06024,15.0,41414.0,3.62196,4.15803,0.2405,costa-e-silva
reconhece,1.0,664.0,15.06024,4.0,41414.0,0.96586,15.59262,0.06413,costa-e-silva
reconhecimento,2.0,664.0,30.12048,12.0,41414.0,2.89757,10.39508,0.0962,costa-e-silva
reeleição,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
renovação,2.0,664.0,30.12048,6.0,41414.0,1.44879,20.79016,0.0481,costa-e-silva
representante,2.0,664.0,30.12048,5.0,41414.0,1.20732,24.94819,0.04008,costa-e-silva
representantes,1.0,664.0,15.06024,19.0,41414.0,4.58782,3.28266,0.30463,costa-e-silva
republicano,1.0,664.0,15.06024,8.0,41414.0,1.93171,7.79631,0.12827,costa-e-silva
república,3.0,664.0,45.18072,59.0,41414.0,14.24639,3.17138,0.31532,costa-e-silva
requer,1.0,664.0,15.06024,3.0,41414.0,0.72439,20.79016,0.0481,costa-e-silva
respeitadas,1.0,664.0,15.06024,3.0,41414.0,0.72439,20.79016,0.0481,costa-e-silva
responsabilidade,1.0,664.0,15.06024,33.0,41414.0,7.96832,1.89001,0.5291,costa-e-silva
responsáveis,1.0,664.0,15.06024,6.0,41414.0,1.44879,10.39508,0.0962,costa-e-silva
responsável,1.0,664.0,15.06024,7.0,41414.0,1.69025,8.91007,0.11223,costa-e-silva
restrições,1.0,664.0,15.06024,2.0,41414.0,0.48293,31.18524,0.03207,costa-e-silva
revolucionário,1.0,664.0,15.06024,4.0,41414.0,0.96586,15.59262,0.06413,costa-e-silva
revolução,15.0,664.0,225.90361,35.0,41414.0,8.45125,26.73021,0.03741,costa-e-silva
ruas,1.0,664.0,15.06024,15.0,41414.0,3.62196,4.15803,0.2405,costa-e-silva
ruptura,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
sacrifício,1.0,664.0,15.06024,11.0,41414.0,2.65611,5.67004,0.17637,costa-e-silva
sagrado,1.0,664.0,15.06024,3.0,41414.0,0.72439,20.79016,0.0481,costa-e-silva
saneamento,1.0,664.0,15.06024,17.0,41414.0,4.10489,3.66885,0.27256,costa-e-silva
saúde,1.0,664.0,15.06024,18.0,41414.0,4.34636,3.46503,0.2886,costa-e-silva
segundo,1.0,664.0,15.06024,18.0,41414.0,4.34636,3.46503,0.2886,costa-e-silva
seguramente,1.0,664.0,15.06024,2.0,41414.0,0.48293,31.18524,0.03207,costa-e-silva
seguro,1.0,664.0,15.06024,11.0,41414.0,2.65611,5.67004,0.17637,costa-e-silva
sempre,1.0,664.0,15.06024,67.0,41414.0,16.1781,0.9309,1.07423,costa-e-silva
ser,5.0,664.0,75.3012,166.0,41414.0,40.08306,1.87863,0.5323,costa-e-silva
servir,1.0,664.0,15.06024,13.0,41414.0,3.13904,4.79773,0.20843,costa-e-silva
serviços,2.0,664.0,30.12048,28.0,41414.0,6.761,4.45503,0.22447,costa-e-silva
severas,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
sido,1.0,664.0,15.06024,21.0,41414.0,5.07075,2.97002,0.3367,costa-e-silva
significar,2.0,664.0,30.12048,2.0,41414.0,0.48293,62.37048,0.01603,costa-e-silva
sistema,1.0,664.0,15.06024,31.0,41414.0,7.48539,2.01195,0.49703,costa-e-silva
soberania,1.0,664.0,15.06024,32.0,41414.0,7.72686,1.94908,0.51306,costa-e-silva
sobretudo,1.0,664.0,15.06024,31.0,41414.0,7.48539,2.01195,0.49703,costa-e-silva
sociais,1.0,664.0,15.06024,49.0,41414.0,11.83175,1.27287,0.78563,costa-e-silva
social,1.0,664.0,15.06024,106.0,41414.0,25.59521,0.5884,1.69952,costa-e-silva
solidariedade,2.0,664.0,30.12048,24.0,41414.0,5.79514,5.19754,0.1924,costa-e-silva
somente,1.0,664.0,15.06024,13.0,41414.0,3.13904,4.79773,0.20843,costa-e-silva
substituir,2.0,664.0,30.12048,1.0,41414.0,0.24146,124.74096,0.00802,costa-e-silva
suprema,1.0,664.0,15.06024,11.0,41414.0,2.65611,5.67004,0.17637,costa-e-silva
supremo,1.0,664.0,15.06024,21.0,41414.0,5.07075,2.97002,0.3367,costa-e-silva
tal,1.0,664.0,15.06024,23.0,41414.0,5.55368,2.71176,0.36876,costa-e-silva
tanto,1.0,664.0,15.06024,42.0,41414.0,10.1415,1.48501,0.6734,costa-e-silva
tantos,1.0,664.0,15.06024,13.0,41414.0,3.13904,4.79773,0.20843,costa-e-silva
tarefa,1.0,664.0,15.06024,29.0,41414.0,7.00246,2.15071,0.46496,costa-e-silva
tentativa,1.0,664.0,15.06024,2.0,41414.0,0.48293,31.18524,0.03207,costa-e-silva
termos,1.0,664.0,15.06024,15.0,41414.0,3.62196,4.15803,0.2405,costa-e-silva
todas,2.0,664.0,30.12048,101.0,41414.0,24.38789,1.23506,0.80968,costa-e-silva
todavia,1.0,664.0,15.06024,6.0,41414.0,1.44879,10.39508,0.0962,costa-e-silva
todo,1.0,664.0,15.06024,50.0,41414.0,12.07321,1.24741,0.80166,costa-e-silva
todos,3.0,664.0,45.18072,269.0,41414.0,64.95388,0.69558,1.43765,costa-e-silva
torna,1.0,664.0,15.06024,5.0,41414.0,1.20732,12.4741,0.08017,costa-e-silva
trabalharei,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
trabalho,1.0,664.0,15.06024,86.0,41414.0,20.76592,0.72524,1.37886,costa-e-silva
tribuna,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
têm,1.0,664.0,15.06024,44.0,41414.0,10.62443,1.41751,0.70546,costa-e-silva
tônus,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
unânime,2.0,664.0,30.12048,2.0,41414.0,0.48293,62.37048,0.01603,costa-e-silva
valem,1.0,664.0,15.06024,2.0,41414.0,0.48293,31.18524,0.03207,costa-e-silva
valioso,1.0,664.0,15.06024,2.0,41414.0,0.48293,31.18524,0.03207,costa-e-silva
velhos,1.0,664.0,15.06024,6.0,41414.0,1.44879,10.39508,0.0962,costa-e-silva
vencer,1.0,664.0,15.06024,10.0,41414.0,2.41464,6.23705,0.16033,costa-e-silva
verdade,1.0,664.0,15.06024,25.0,41414.0,6.03661,2.49482,0.40083,costa-e-silva
verdades,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
vezes,2.0,664.0,30.12048,25.0,41414.0,6.03661,4.98964,0.20042,costa-e-silva
vida,3.0,664.0,45.18072,108.0,41414.0,26.07814,1.73251,0.5772,costa-e-silva
virtudes,1.0,664.0,15.06024,9.0,41414.0,2.17318,6.93005,0.1443,costa-e-silva
vital,1.0,664.0,15.06024,4.0,41414.0,0.96586,15.59262,0.06413,costa-e-silva
vocação,2.0,664.0,30.12048,4.0,41414.0,0.96586,31.18524,0.03207,costa-e-silva
vossa,2.0,664.0,30.12048,16.0,41414.0,3.86343,7.79631,0.12827,costa-e-silva
vosso,1.0,664.0,15.06024,7.0,41414.0,1.69025,8.91007,0.11223,costa-e-silva
voto,1.0,664.0,15.06024,20.0,41414.0,4.82928,3.11852,0.32066,costa-e-silva
vulto,1.0,664.0,15.06024,2.0,41414.0,0.48293,31.18524,0.03207,costa-e-silva
vêm,1.0,664.0,15.06024,6.0,41414.0,1.44879,10.39508,0.0962,costa-e-silva
íntima,1.0,664.0,15.06024,1.0,41414.0,0.24146,62.37048,0.01603,costa-e-silva
ódio,2.0,664.0,30.12048,1.0,41414.0,0.24146,124.74096,0.00802,costa-e-silva
órgãos,1.0,664.0,15.06024,15.0,41414.0,3.62196,4.15803,0.2405,costa-e-silva
