PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
sirva,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
sirvam,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
sistematicamente,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
situação,2.0,3246.0,6.16143,56.0,38832.0,14.4211,0.42725,2.34054,fernando-collor
soberana,1.0,3246.0,3.08071,14.0,38832.0,3.60527,0.8545,1.17027,fernando-collor
soberania,2.0,3246.0,6.16143,31.0,38832.0,7.98311,0.77181,1.29566,fernando-collor
sobre,8.0,3246.0,24.64572,58.0,38832.0,14.93614,1.65007,0.60603,fernando-collor
sobretudo,2.0,3246.0,6.16143,30.0,38832.0,7.72559,0.79754,1.25386,fernando-collor
sociais,5.0,3246.0,15.40357,45.0,38832.0,11.58838,1.32923,0.75232,fernando-collor
social,15.0,3246.0,46.21072,92.0,38832.0,23.6918,1.95049,0.51269,fernando-collor
sociedade,5.0,3246.0,15.40357,72.0,38832.0,18.54141,0.83077,1.20371,fernando-collor
solução,1.0,3246.0,3.08071,24.0,38832.0,6.18047,0.49846,2.00618,fernando-collor
soluções,2.0,3246.0,6.16143,13.0,38832.0,3.34775,1.84047,0.54334,fernando-collor
sombra,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
somente,1.0,3246.0,3.08071,13.0,38832.0,3.34775,0.92023,1.08668,fernando-collor
sonho,1.0,3246.0,3.08071,10.0,38832.0,2.5752,1.1963,0.83591,fernando-collor
souberam,2.0,3246.0,6.16143,9.0,38832.0,2.31768,2.65845,0.37616,fernando-collor
sozinho,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
substantivo,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
suficiente,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
suficientemente,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
sul,3.0,3246.0,9.24214,18.0,38832.0,4.63535,1.99384,0.50155,fernando-collor
superação,1.0,3246.0,3.08071,4.0,38832.0,1.03008,2.99076,0.33436,fernando-collor
superior,4.0,3246.0,12.32286,16.0,38832.0,4.12031,2.99076,0.33436,fernando-collor
supremo,2.0,3246.0,6.16143,20.0,38832.0,5.15039,1.1963,0.83591,fernando-collor
sustentado,2.0,3246.0,6.16143,3.0,38832.0,0.77256,7.97535,0.12539,fernando-collor
século,2.0,3246.0,6.16143,10.0,38832.0,2.5752,2.39261,0.41795,fernando-collor
séculos,1.0,3246.0,3.08071,5.0,38832.0,1.2876,2.39261,0.41795,fernando-collor
símbolo,1.0,3246.0,3.08071,6.0,38832.0,1.54512,1.99384,0.50155,fernando-collor
síntese,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
sólida,1.0,3246.0,3.08071,9.0,38832.0,2.31768,1.32923,0.75232,fernando-collor
sólidas,1.0,3246.0,3.08071,4.0,38832.0,1.03008,2.99076,0.33436,fernando-collor
sólido,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
sólidos,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
tais,1.0,3246.0,3.08071,10.0,38832.0,2.5752,1.1963,0.83591,fernando-collor
tal,1.0,3246.0,3.08071,23.0,38832.0,5.92295,0.52013,1.92259,fernando-collor
tamanho,2.0,3246.0,6.16143,5.0,38832.0,1.2876,4.78521,0.20898,fernando-collor
tampouco,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
tanta,3.0,3246.0,9.24214,5.0,38832.0,1.2876,7.17782,0.13932,fernando-collor
tanto,3.0,3246.0,9.24214,40.0,38832.0,10.30078,0.89723,1.11454,fernando-collor
tarefas,1.0,3246.0,3.08071,6.0,38832.0,1.54512,1.99384,0.50155,fernando-collor
taxa,1.0,3246.0,3.08071,7.0,38832.0,1.80264,1.709,0.58514,fernando-collor
tecnologia,4.0,3246.0,12.32286,13.0,38832.0,3.34775,3.68093,0.27167,fernando-collor
tecnológico,2.0,3246.0,6.16143,6.0,38832.0,1.54512,3.98768,0.25077,fernando-collor
temas,2.0,3246.0,6.16143,2.0,38832.0,0.51504,11.96303,0.08359,fernando-collor
tempo,4.0,3246.0,12.32286,80.0,38832.0,20.60157,0.59815,1.67182,fernando-collor
tempos,1.0,3246.0,3.08071,16.0,38832.0,4.12031,0.74769,1.33745,fernando-collor
tendências,1.0,3246.0,3.08071,5.0,38832.0,1.2876,2.39261,0.41795,fernando-collor
ter,4.0,3246.0,12.32286,38.0,38832.0,9.78574,1.25927,0.79411,fernando-collor
terem,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
termo,2.0,3246.0,6.16143,4.0,38832.0,1.03008,5.98152,0.16718,fernando-collor
termos,2.0,3246.0,6.16143,14.0,38832.0,3.60527,1.709,0.58514,fernando-collor
terra,2.0,3246.0,6.16143,26.0,38832.0,6.69551,0.92023,1.08668,fernando-collor
terreno,2.0,3246.0,6.16143,8.0,38832.0,2.06016,2.99076,0.33436,fernando-collor
territorial,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
terríveis,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
texto,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
tipo,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
tipos,2.0,3246.0,6.16143,1.0,38832.0,0.25752,23.92606,0.0418,fernando-collor
toda,7.0,3246.0,21.565,50.0,38832.0,12.87598,1.67482,0.59708,fernando-collor
todas,6.0,3246.0,18.48429,97.0,38832.0,24.9794,0.73998,1.35139,fernando-collor
todo,4.0,3246.0,12.32286,47.0,38832.0,12.10342,1.01813,0.98219,fernando-collor
todos,7.0,3246.0,21.565,265.0,38832.0,68.24269,0.316,3.16451,fernando-collor
tornar,1.0,3246.0,3.08071,11.0,38832.0,2.83272,1.08755,0.9195,fernando-collor
trabalhadora,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
trabalhadores,1.0,3246.0,3.08071,23.0,38832.0,5.92295,0.52013,1.92259,fernando-collor
trabalhar,3.0,3246.0,9.24214,15.0,38832.0,3.86279,2.39261,0.41795,fernando-collor
trabalho,2.0,3246.0,6.16143,85.0,38832.0,21.88916,0.28148,3.55261,fernando-collor
tradicionais,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
tradição,3.0,3246.0,9.24214,7.0,38832.0,1.80264,5.12701,0.19505,fernando-collor
tradições,1.0,3246.0,3.08071,6.0,38832.0,1.54512,1.99384,0.50155,fernando-collor
trajetória,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
tranquilo,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
transferência,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
transformação,2.0,3246.0,6.16143,5.0,38832.0,1.2876,4.78521,0.20898,fernando-collor
