PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
pobre,1.0,1408.0,7.10227,5.0,40670.0,1.22941,5.77699,0.1731,fernando-henrique-cardoso-2
pobres,2.0,1408.0,14.20455,18.0,40670.0,4.42587,3.20944,0.31158,fernando-henrique-cardoso-2
podemos,1.0,1408.0,7.10227,27.0,40670.0,6.6388,1.06981,0.93474,fernando-henrique-cardoso-2
poder,1.0,1408.0,7.10227,110.0,40670.0,27.04696,0.26259,3.80821,fernando-henrique-cardoso-2
poderá,1.0,1408.0,7.10227,12.0,40670.0,2.95058,2.40708,0.41544,fernando-henrique-cardoso-2
poderão,1.0,1408.0,7.10227,5.0,40670.0,1.22941,5.77699,0.1731,fernando-henrique-cardoso-2
pois,1.0,1408.0,7.10227,43.0,40670.0,10.5729,0.67174,1.48866,fernando-henrique-cardoso-2
política,5.0,1408.0,35.51136,166.0,40670.0,40.81633,0.87003,1.14939,fernando-henrique-cardoso-2
políticas,6.0,1408.0,42.61364,45.0,40670.0,11.06467,3.85133,0.25965,fernando-henrique-cardoso-2
popular,2.0,1408.0,14.20455,36.0,40670.0,8.85173,1.60472,0.62316,fernando-henrique-cardoso-2
população,2.0,1408.0,14.20455,23.0,40670.0,5.65527,2.51173,0.39813,fernando-henrique-cardoso-2
porque,1.0,1408.0,7.10227,57.0,40670.0,14.01524,0.50675,1.97335,fernando-henrique-cardoso-2
portos,1.0,1408.0,7.10227,4.0,40670.0,0.98353,7.22124,0.13848,fernando-henrique-cardoso-2
possa,1.0,1408.0,7.10227,22.0,40670.0,5.40939,1.31295,0.76164,fernando-henrique-cardoso-2
posse,2.0,1408.0,14.20455,9.0,40670.0,2.21293,6.41888,0.15579,fernando-henrique-cardoso-2
possibilidade,1.0,1408.0,7.10227,4.0,40670.0,0.98353,7.22124,0.13848,fernando-henrique-cardoso-2
possuíam,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
potencial,1.0,1408.0,7.10227,9.0,40670.0,2.21293,3.20944,0.31158,fernando-henrique-cardoso-2
pouco,2.0,1408.0,14.20455,33.0,40670.0,8.11409,1.7506,0.57123,fernando-henrique-cardoso-2
poucos,2.0,1408.0,14.20455,8.0,40670.0,1.96705,7.22124,0.13848,fernando-henrique-cardoso-2
poupar,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
povo,6.0,1408.0,42.61364,209.0,40670.0,51.38923,0.82923,1.20593,fernando-henrique-cardoso-2
precisa,1.0,1408.0,7.10227,14.0,40670.0,3.44234,2.06321,0.48468,fernando-henrique-cardoso-2
