PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
segurança,1.0,428.0,23.36449,54.0,41650.0,12.96519,1.80209,0.55491,eurico-gaspar-dutra
sempre,1.0,428.0,23.36449,67.0,41650.0,16.08643,1.45243,0.6885,eurico-gaspar-dutra
sentimentos,2.0,428.0,46.72897,13.0,41650.0,3.12125,14.97124,0.06679,eurico-gaspar-dutra
senão,2.0,428.0,46.72897,14.0,41650.0,3.36134,13.90187,0.07193,eurico-gaspar-dutra
ser,2.0,428.0,46.72897,169.0,41650.0,40.57623,1.15163,0.86833,eurico-gaspar-dutra
serviço,1.0,428.0,23.36449,32.0,41650.0,7.68307,3.04103,0.32884,eurico-gaspar-dutra
setor,1.0,428.0,23.36449,29.0,41650.0,6.96279,3.35562,0.29801,eurico-gaspar-dutra
simpatia,1.0,428.0,23.36449,5.0,41650.0,1.20048,19.46262,0.05138,eurico-gaspar-dutra
simples,1.0,428.0,23.36449,16.0,41650.0,3.84154,6.08207,0.16442,eurico-gaspar-dutra
sincero,1.0,428.0,23.36449,3.0,41650.0,0.72029,32.43769,0.03083,eurico-gaspar-dutra
singela,1.0,428.0,23.36449,1.0,41650.0,0.2401,97.31308,0.01028,eurico-gaspar-dutra
sistema,1.0,428.0,23.36449,31.0,41650.0,7.44298,3.13913,0.31856,eurico-gaspar-dutra
sobre,1.0,428.0,23.36449,65.0,41650.0,15.60624,1.49712,0.66795,eurico-gaspar-dutra
sobretudo,2.0,428.0,46.72897,30.0,41650.0,7.20288,6.48754,0.15414,eurico-gaspar-dutra
social,2.0,428.0,46.72897,105.0,41650.0,25.21008,1.85358,0.5395,eurico-gaspar-dutra
soldado,1.0,428.0,23.36449,3.0,41650.0,0.72029,32.43769,0.03083,eurico-gaspar-dutra
solidariedade,2.0,428.0,46.72897,24.0,41650.0,5.7623,8.10942,0.12331,eurico-gaspar-dutra
soma,1.0,428.0,23.36449,6.0,41650.0,1.44058,16.21885,0.06166,eurico-gaspar-dutra
sufrágios,1.0,428.0,23.36449,2.0,41650.0,0.48019,48.65654,0.02055,eurico-gaspar-dutra
sugestões,1.0,428.0,23.36449,2.0,41650.0,0.48019,48.65654,0.02055,eurico-gaspar-dutra
tanto,1.0,428.0,23.36449,42.0,41650.0,10.08403,2.31698,0.4316,eurico-gaspar-dutra
tarefa,1.0,428.0,23.36449,29.0,41650.0,6.96279,3.35562,0.29801,eurico-gaspar-dutra
tempo,1.0,428.0,23.36449,83.0,41650.0,19.92797,1.17245,0.85292,eurico-gaspar-dutra
tendo,1.0,428.0,23.36449,13.0,41650.0,3.12125,7.48562,0.13359,eurico-gaspar-dutra
todos,6.0,428.0,140.18692,266.0,41650.0,63.86555,2.19503,0.45557,eurico-gaspar-dutra
trabalhadoras,1.0,428.0,23.36449,2.0,41650.0,0.48019,48.65654,0.02055,eurico-gaspar-dutra
trabalhar,1.0,428.0,23.36449,17.0,41650.0,4.08163,5.7243,0.17469,eurico-gaspar-dutra
trabalho,1.0,428.0,23.36449,86.0,41650.0,20.64826,1.13155,0.88375,eurico-gaspar-dutra
trabalhos,1.0,428.0,23.36449,2.0,41650.0,0.48019,48.65654,0.02055,eurico-gaspar-dutra
tratamento,1.0,428.0,23.36449,2.0,41650.0,0.48019,48.65654,0.02055,eurico-gaspar-dutra
tudo,2.0,428.0,46.72897,51.0,41650.0,12.2449,3.8162,0.26204,eurico-gaspar-dutra
