PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
coisa,1.0,2081.0,4.80538,10.0,39997.0,2.50019,1.92201,0.52029,lula-2
colaboração,1.0,2081.0,4.80538,21.0,39997.0,5.25039,0.91524,1.09261,lula-2
coletivo,1.0,2081.0,4.80538,11.0,39997.0,2.75021,1.74728,0.57232,lula-2
combate,1.0,2081.0,4.80538,25.0,39997.0,6.25047,0.7688,1.30072,lula-2
combaterá,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
combinação,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
comerciais,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
comercial,1.0,2081.0,4.80538,4.0,39997.0,1.00008,4.80502,0.20812,lula-2
começo,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
comigo,2.0,2081.0,9.61076,7.0,39997.0,1.75013,5.49145,0.1821,lula-2
companheiro,1.0,2081.0,4.80538,7.0,39997.0,1.75013,2.74573,0.3642,lula-2
competitiva,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
compreensão,1.0,2081.0,4.80538,7.0,39997.0,1.75013,2.74573,0.3642,lula-2
compromisso,2.0,2081.0,9.61076,39.0,39997.0,9.75073,0.98565,1.01456,lula-2
compromissos,3.0,2081.0,14.41615,24.0,39997.0,6.00045,2.40251,0.41623,lula-2
comum,1.0,2081.0,4.80538,18.0,39997.0,4.50034,1.06778,0.93652,lula-2
comunidade,1.0,2081.0,4.80538,19.0,39997.0,4.75036,1.01158,0.98855,lula-2
comunidades,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
comércio,2.0,2081.0,9.61076,30.0,39997.0,7.50056,1.28134,0.78043,lula-2
concessões,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
