PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
decisivas,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
define,1.0,342.0,29.23977,1.0,41736.0,0.2396,122.03509,0.00819,janio-quadros
democracia,2.0,342.0,58.47953,65.0,41736.0,15.57408,3.75493,0.26632,janio-quadros
dentro,1.0,342.0,29.23977,35.0,41736.0,8.38605,3.48672,0.2868,janio-quadros
desfruta,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
dessa,2.0,342.0,58.47953,38.0,41736.0,9.10485,6.4229,0.15569,janio-quadros
desse,1.0,342.0,29.23977,23.0,41736.0,5.51083,5.30587,0.18847,janio-quadros
desta,1.0,342.0,29.23977,33.0,41736.0,7.90684,3.69803,0.27041,janio-quadros
destaque,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
deve,1.0,342.0,29.23977,63.0,41736.0,15.09488,1.93706,0.51624,janio-quadros
dever,1.0,342.0,29.23977,44.0,41736.0,10.54246,2.77352,0.36055,janio-quadros
dignos,1.0,342.0,29.23977,7.0,41736.0,1.67721,17.43358,0.05736,janio-quadros
dimensões,1.0,342.0,29.23977,3.0,41736.0,0.7188,40.67836,0.02458,janio-quadros
direito,1.0,342.0,29.23977,41.0,41736.0,9.82365,2.97647,0.33597,janio-quadros
dizer,1.0,342.0,29.23977,29.0,41736.0,6.94844,4.20811,0.23764,janio-quadros
dão,1.0,342.0,29.23977,4.0,41736.0,0.95841,30.50877,0.03278,janio-quadros
eis,1.0,342.0,29.23977,6.0,41736.0,1.43761,20.33918,0.04917,janio-quadros
eleitoral,5.0,342.0,146.19883,30.0,41736.0,7.18804,20.33918,0.04917,janio-quadros
eleição,1.0,342.0,29.23977,12.0,41736.0,2.87522,10.16959,0.09833,janio-quadros
eleições,1.0,342.0,29.23977,7.0,41736.0,1.67721,17.43358,0.05736,janio-quadros
elemento,1.0,342.0,29.23977,3.0,41736.0,0.7188,40.67836,0.02458,janio-quadros
elevado,1.0,342.0,29.23977,9.0,41736.0,2.15641,13.55945,0.07375,janio-quadros
emancipação,2.0,342.0,58.47953,1.0,41736.0,0.2396,244.07018,0.0041,janio-quadros
empréstimos,1.0,342.0,29.23977,4.0,41736.0,0.95841,30.50877,0.03278,janio-quadros
escravidão,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
espíritos,1.0,342.0,29.23977,5.0,41736.0,1.19801,24.40702,0.04097,janio-quadros
esquema,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
essência,2.0,342.0,58.47953,4.0,41736.0,0.95841,61.01754,0.01639,janio-quadros
estado,1.0,342.0,29.23977,133.0,41736.0,31.86697,0.91756,1.08985,janio-quadros
estados,1.0,342.0,29.23977,67.0,41736.0,16.05329,1.82142,0.54902,janio-quadros
estrada,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
estreitos,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
estrita,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
estrutura,1.0,342.0,29.23977,11.0,41736.0,2.63561,11.0941,0.09014,janio-quadros
evolução,1.0,342.0,29.23977,6.0,41736.0,1.43761,20.33918,0.04917,janio-quadros
exato,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
