PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
preferentemente,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
prejuízos,1.0,2170.0,4.60829,5.0,39908.0,1.25288,3.67816,0.27188,jose-sarney
presente,2.0,2170.0,9.21659,10.0,39908.0,2.50576,3.67816,0.27188,jose-sarney
presença,1.0,2170.0,4.60829,15.0,39908.0,3.75864,1.22605,0.81563,jose-sarney
preservar,1.0,2170.0,4.60829,6.0,39908.0,1.50346,3.06513,0.32625,jose-sarney
preservaremos,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
presidente,7.0,2170.0,32.25806,93.0,39908.0,23.3036,1.38425,0.72241,jose-sarney
presidência,1.0,2170.0,4.60829,25.0,39908.0,6.26441,0.73563,1.35938,jose-sarney
pretenderam,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
preço,1.0,2170.0,4.60829,7.0,39908.0,1.75403,2.62725,0.38063,jose-sarney
preços,4.0,2170.0,18.43318,7.0,39908.0,1.75403,10.50902,0.09516,jose-sarney
primeira,1.0,2170.0,4.60829,16.0,39908.0,4.00922,1.14942,0.87,jose-sarney
primeiro,4.0,2170.0,18.43318,41.0,39908.0,10.27363,1.79422,0.55734,jose-sarney
princípios,1.0,2170.0,4.60829,19.0,39908.0,4.76095,0.96794,1.03313,jose-sarney
prioridade,3.0,2170.0,13.82488,15.0,39908.0,3.75864,3.67816,0.27188,jose-sarney
prioridades,1.0,2170.0,4.60829,12.0,39908.0,3.00692,1.53257,0.6525,jose-sarney
prioritário,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
privada,3.0,2170.0,13.82488,3.0,39908.0,0.75173,18.39078,0.05438,jose-sarney
privado,6.0,2170.0,27.64977,12.0,39908.0,3.00692,9.19539,0.10875,jose-sarney
privatização,1.0,2170.0,4.60829,3.0,39908.0,0.75173,6.13026,0.16313,jose-sarney
privilégios,1.0,2170.0,4.60829,10.0,39908.0,2.50576,1.83908,0.54375,jose-sarney
problema,1.0,2170.0,4.60829,36.0,39908.0,9.02075,0.51086,1.9575,jose-sarney
problemas,3.0,2170.0,13.82488,20.0,39908.0,5.01153,2.75862,0.3625,jose-sarney
processo,2.0,2170.0,9.21659,42.0,39908.0,10.52421,0.87575,1.14188,jose-sarney
proclamar,1.0,2170.0,4.60829,4.0,39908.0,1.00231,4.5977,0.2175,jose-sarney
procura,1.0,2170.0,4.60829,2.0,39908.0,0.50115,9.19539,0.10875,jose-sarney
procurarei,1.0,2170.0,4.60829,4.0,39908.0,1.00231,4.5977,0.2175,jose-sarney
procuraremos,2.0,2170.0,9.21659,2.0,39908.0,0.50115,18.39078,0.05438,jose-sarney
produtividade,2.0,2170.0,9.21659,7.0,39908.0,1.75403,5.25451,0.19031,jose-sarney
produtivo,2.0,2170.0,9.21659,9.0,39908.0,2.25519,4.08684,0.24469,jose-sarney
produtivos,1.0,2170.0,4.60829,3.0,39908.0,0.75173,6.13026,0.16313,jose-sarney
produtores,1.0,2170.0,4.60829,6.0,39908.0,1.50346,3.06513,0.32625,jose-sarney
produtos,2.0,2170.0,9.21659,29.0,39908.0,7.26671,1.26833,0.78844,jose-sarney
produziu,1.0,2170.0,4.60829,2.0,39908.0,0.50115,9.19539,0.10875,jose-sarney
produção,2.0,2170.0,9.21659,41.0,39908.0,10.27363,0.89711,1.11469,jose-sarney
programa,2.0,2170.0,9.21659,30.0,39908.0,7.51729,1.22605,0.81563,jose-sarney
programas,6.0,2170.0,27.64977,19.0,39908.0,4.76095,5.80762,0.17219,jose-sarney
